Monetary,Frequency,Recency,monetary_score,frequency_score,recency_score,rfm_score,cust_no
26962.51,1.0,41,2,2,2,6,0xb2d26bf5
450062.57,3.0,80,4,4,1,9,0xb2d16387
150057.63,2.0,80,3,3,1,7,0xb2d61263d
8995.91,1.0,0,2,2,4,8,0xb2d41039
200014.78,2.0,97,3,3,1,7,0xb2d7fcf2d
84879.06,3.0,3,3,4,4,11,0xb2d10726
200000.0,2.0,11,3,3,3,9,0xb2da4ab9
970037.84,3.0,32,4,4,2,10,0xb2d6ce58d
668013.51,11.0,0,4,4,4,12,0xb2d5c48d
50914.78,2.0,48,2,3,2,7,0xb2d58c42d
3538037.1,1.0,0,4,2,4,10,0xb2d22422d
600004.22,2.0,7,4,3,3,10,0xb2d96a71d
151215.5,2.0,5,3,3,3,9,0xb2d56768
33001.74,2.0,47,2,3,2,7,0xb2d91050d
201608.98,2.0,9,3,3,3,9,0xb2d672e5d
1001.72,1.0,35,1,2,2,5,0xb2d383d7
1184.44,1.0,0,1,2,4,7,0xb2d36155
1434.44,1.0,184,1,2,1,4,0xb2d34483
979011.62,8.0,3,4,4,4,12,0xb2d4ff85
50117.53,2.0,92,2,3,1,6,0xb2d341d9
987.94,1.0,10,1,2,3,6,0xb2d547f6d
383.32,1.0,0,1,2,4,7,0xb2d3219bd
9901.22,1.0,5,2,2,3,7,0xb2d96956
202682.24,6.0,18,3,4,2,9,0xb2d655ed
470.84,1.0,1,1,2,4,7,0xb2d78b32
54270.64,4.0,13,3,4,3,10,0xb2d2e81b
1250016.36,3.0,56,4,4,2,10,0xb2d98c70
300082.1,4.0,18,3,4,2,9,0xb2d240b3
41217.06,2.0,0,2,3,4,9,0xb2d5b00cd
60622.87,3.0,0,3,4,4,11,0x3b9af19d
128534.24,7.0,0,3,4,4,11,0xb2d124d8
126.66,1.0,17,1,2,2,5,0xb2d24263d
1128.16,1.0,92,1,2,1,4,0xb2d2b231
542239.34,1.0,184,4,2,1,7,0xb2d17754
4907.49,1.0,18,2,2,2,6,0xb2d92698
30000.63,2.0,228,2,3,1,6,0xb2d6f452
128001.35,2.0,70,3,3,1,7,0xb2d9a717
7149.37,1.0,184,2,2,1,5,0xb2d20d5cd
24511.95,1.0,5,2,2,3,7,0xb2d1fe30
78.53,1.0,3,1,2,4,7,0xb2d6b7cc
534856.85,4.0,6,4,4,3,11,0xb2d1049a
76.73,1.0,2,1,2,4,7,0xb2d31777
10000.73,2.0,19,2,3,2,7,0xb2d5dcf4d
10355.22,2.0,0,2,3,4,9,0xb2d62ca5
301192.88,2.0,132,4,3,1,8,0xb2d3935dd
343014.34,3.0,164,4,4,1,9,0xb2d23da1d
782198.0,6.0,0,4,4,4,12,0x3b9af28ed
600006.33,2.0,14,4,3,3,10,0xb2d957d9d
200031.11,2.0,260,3,3,1,7,0xb2d6822ed
10597.31,1.0,246,2,2,1,5,0xb2d6536f
90016.35,3.0,39,3,4,2,9,0xb2d26191d
955.28,1.0,53,1,2,2,5,0xb2d18664d
5242.06,1.0,2,2,2,4,8,0xb2d6a653d
30969.5,3.0,11,2,4,3,9,0xb2d069d1
11364.4,1.0,0,2,2,4,8,0xb2d309f7
115012.89,2.0,39,3,3,2,8,0xb2d5ccbad
1952.82,1.0,2,1,2,4,7,0xb2d0f270
5512.35,1.0,16,2,2,2,6,0xb2d9465b
41731.0,1.0,3,2,2,4,8,0xb2da643b
90007.77,2.0,0,3,3,4,10,0xb2d1a597
90003.75,4.0,53,3,4,2,9,0xb2d65003d
9498.79,1.0,8,2,2,3,7,0xb2d2088fd
694201.85,6.0,14,4,4,3,11,0xb2d1f384
7632.21,1.0,1,2,2,4,8,0xb2d65014
4324.74,1.0,13,2,2,3,7,0xb2d2a78f
18655.23,1.0,137,2,2,1,5,0xb2d4d48c
621496.92,3.0,40,4,4,2,10,0xb2d6dbba
150011.29,3.0,59,3,4,2,9,0xb2d65422
8560.84,4.0,0,2,4,4,10,0x3b9af2cd
250772.44,4.0,9,3,4,3,10,0xb2d57caad
5262.97,1.0,184,2,2,1,5,0xb2d3f58ad
207253.87,2.0,35,3,3,2,8,0xb2d9c5a5
254482.43,3.0,18,3,4,2,9,0xb2d25d50
570251.9,4.0,11,4,4,3,11,0xb2d5e7c7
703601.44,9.0,0,4,4,4,12,0xb2d5bb1d
183653.39,1.0,24,3,2,2,7,0xb2d48812
103678.39,2.0,221,3,3,1,7,0xb2d550cd
650102.92,1.0,25,4,2,2,8,0xb2d984d6
3234.6,1.0,0,2,2,4,8,0xb2d68ff4
52109.07,1.0,3,2,2,4,8,0xb2d58627
433737.45,11.0,5,4,4,3,11,0xb2d5d764d
175289.36,1.0,5,3,2,3,8,0xb2da165a
25169.8,1.0,184,2,2,1,5,0xb2d356a8
268152.13,3.0,31,3,4,2,9,0xb2d52b52
84107.96,2.0,129,3,3,1,7,0xb2d69ac4
440021.87,7.0,33,4,4,2,10,0xb2d17807
10457.17,3.0,119,2,4,1,7,0xb2d075e5
1778.57,1.0,231,1,2,1,4,0xb2d26bbcd
14.9,1.0,117,1,2,1,4,0xb2d22870
7000182.09,2.0,62,4,3,2,9,0xb2d334fbd
11.2,1.0,59,1,2,2,5,0xb2d35b6fd
220012.38,4.0,31,3,4,2,9,0xb2d1819b
500017.84,3.0,4,4,4,4,12,0xb2d97947
90609.38,5.0,19,3,4,2,9,0xb2d55e1f
170312.98,9.0,0,3,4,4,11,0x3b9b180ed
0.0,2.0,52,1,3,2,6,0xb2d0fc92d
60652.97,2.0,129,3,3,1,7,0xb2d2a4be
60016.37,4.0,116,3,4,1,8,0xb2d5f806
562.39,1.0,17,1,2,2,5,0xb2d564aed
35.47,1.0,68,1,2,1,4,0xb2d9638f
40001.69,2.0,34,2,3,2,7,0xb2d92f86
36705.14,1.0,92,2,2,1,5,0xb2d3d819d
9382.29,1.0,0,2,2,4,8,0xb2d3fe42
360013.57,3.0,139,4,4,1,9,0xb2d62a48
12198.39,2.0,0,2,3,4,9,0xb2d5f6e2
126.0,1.0,13,1,2,3,6,0xb2d25db1
759568.54,3.0,148,4,4,1,9,0xb2d54e7ad
620019.81,4.0,132,4,4,1,9,0xb2d09633
230796.52,3.0,56,3,4,2,9,0xb2d8ea29
638008.93,8.0,0,4,4,4,12,0xb2d5e374
0.0,1.0,5,1,2,3,6,0xb2d645dcd
97.47,1.0,39,1,2,2,5,0xb2d59f97
4635.82,1.0,17,2,2,2,6,0xb2d78ecb
50078.16,2.0,173,2,3,1,6,0xb2d6ac21
20001.5,2.0,132,2,3,1,6,0xb2d6dfced
80007.6,2.0,83,3,3,1,7,0xb2d982f1
303587.26,3.0,143,4,4,1,9,0xb2d6c57f
330194.62,5.0,2,4,4,4,12,0xb2d0fdbad
15006.64,1.0,2,2,2,4,8,0xb2d815d0
252.0,1.0,0,1,2,4,7,0xb2d78739
53.01,2.0,23,1,3,2,6,0xb2d211abd
311719.69,2.0,77,4,3,1,8,0xb2d2a9d3
2412.81,1.0,0,1,2,4,7,0xb2d6b7c4
14194.0,1.0,23,2,2,2,6,0xb2d35894d
279509.18,2.0,18,3,3,2,8,0xb2d62c14d
1104028.46,7.0,6,4,4,3,11,0xb2d18a7a
1500310.13,3.0,3,4,4,4,12,0xb2d068fe
6186.22,1.0,92,2,2,1,5,0xb2d22c07d
1865.85,2.0,21,1,3,2,6,0xb2d2e5afd
60100.0,2.0,0,3,3,4,10,0xb2d97cec
139567.4,3.0,13,3,4,3,10,0xb2d42aca
4233.79,1.0,197,2,2,1,5,0xb2d2ad5b
7.25,1.0,26,1,2,2,5,0xb2d37cea
232032.01,7.0,18,3,4,2,9,0xb2d2598d
110002.75,3.0,92,3,4,1,8,0xb2d63775d
20001.06,2.0,34,2,3,2,7,0xb2d9f66d
840.72,1.0,3,1,2,4,7,0xb2d5d747
535069.1,3.0,97,4,4,1,9,0xb2d58ab5
997.9,1.0,8,1,2,3,6,0xb2d37075
255606.29,4.0,1,3,4,4,11,0xb2d2a9c0d
896.33,1.0,23,1,2,2,5,0xb2d54f7b
3024.85,1.0,184,2,2,1,5,0xb2d34ecc
267163.62,3.0,0,3,4,4,11,0xb2d09195
35.5,1.0,46,1,2,2,5,0xb2d5a5c1d
3.0,1.0,0,1,2,4,7,0xb2d976f3
97.69,1.0,26,1,2,2,5,0xb2d32a2f
20363.56,2.0,206,2,3,1,6,0xb2d5b84bd
99.04,1.0,75,1,2,1,4,0xb2d58cbc
248217.41,3.0,18,3,4,2,9,0xb2d17fc9
1214570.51,14.0,0,4,4,4,12,0xb2d6b6f6d
130513.76,2.0,0,3,3,4,10,0xb2d58391
5753.25,2.0,184,2,3,1,6,0xb2d42b9c
9306.24,1.0,184,2,2,1,5,0xb2d21e50
3015.6,4.0,197,2,4,1,7,0xb2d0fbc7d
201421.11,2.0,74,3,3,1,7,0xb2d8e3f2
73.7,3.0,2,1,4,4,9,0x3b9b43f3d
201731.7,2.0,30,3,3,2,8,0xb2d8c42ed
150075.72,4.0,87,3,4,1,8,0x3b9b42abd
10351.94,1.0,2,2,2,4,8,0xb2d2e818
405064.44,12.0,2,4,4,4,12,0xb2d5aab1d
1007.91,1.0,92,1,2,1,4,0xb2d3465b
41229.33,3.0,0,2,4,4,10,0xb2d94567d
869540.62,6.0,66,4,4,2,10,0xb2d3b456d
223417.76,1.0,90,3,2,1,6,0xb2d0805e
182329.71,4.0,3,3,4,4,11,0xb2d41320d
33.71,1.0,3,1,2,4,7,0xb2d31418d
3253.43,1.0,19,2,2,2,6,0xb2d1e50f
50278.6,1.0,11,2,2,3,7,0xb2d25334d
3108.83,1.0,46,2,2,2,6,0xb2d0e36ad
250002.64,3.0,95,3,4,1,8,0xb2d97a45
17508.75,1.0,0,2,2,4,8,0xb2d0cc8e
150007.2,2.0,133,3,3,1,7,0xb2d19127
8467.39,2.0,13,2,3,3,8,0xb2d06c3e
25.86,1.0,67,1,2,1,4,0xb2d4faf1
911772.04,17.0,15,4,4,3,11,0xb2d1f874
4638.19,1.0,1,2,2,4,8,0xb2d2eef2d
2104622.06,4.0,9,4,4,3,11,0xb2d6471c
1029.53,1.0,184,1,2,1,4,0xb2d246a4
302090.22,2.0,8,4,3,3,10,0xb2d4b63ed
350651.02,4.0,4,4,4,4,12,0xb2d81f20
500002.12,2.0,13,4,3,3,10,0xb2d8d9e6d
412272.28,3.0,15,4,4,3,11,0xb2d1d46ad
1874980.0,2.0,0,4,3,4,11,0xb2d296aa
22521.6,1.0,0,2,2,4,8,0xb2d53b43
215.82,1.0,0,1,2,4,7,0xb2d17bf7d
18892.68,2.0,24,2,3,2,7,0xb2d552c3d
4501.19,1.0,8,2,2,3,7,0xb2d9ca5b
50081.62,2.0,54,2,3,2,7,0xb2d6f199
2329.13,1.0,195,1,2,1,4,0xb2d41a66d
0.0,1.0,4,1,2,4,7,0xb2d96e31d
7.11,1.0,12,1,2,3,6,0xb2d26e74d
11.8,1.0,37,1,2,2,5,0xb2d3fc78
130472.43,4.0,3,3,4,4,11,0xb2d412d9
195000.0,2.0,4,3,3,4,10,0xb2d17cf2
420485.24,7.0,0,4,4,4,12,0xb2d1be62
10000.11,2.0,25,2,3,2,7,0xb2da17cc
360003.82,6.0,95,4,4,1,9,0xb2d18cfc
88098.95,2.0,23,3,3,2,8,0xb2d9341f
15195710.18,2.0,73,4,3,1,8,0xb2d32c7fd
518212.23,2.0,105,4,3,1,8,0xb2d6053dd
90002.85,6.0,6,3,4,3,10,0xb2d95893d
0.63,1.0,12,1,2,3,6,0xb2d638a3
432013.29,2.0,157,4,3,1,8,0xb2d2e9cb
116539.4,3.0,0,3,4,4,11,0xb2d0dd80d
65.64,1.0,40,1,2,2,5,0xb2d16395
2534.62,1.0,1,1,2,4,7,0xb2d24d82
144.48,1.0,9,1,2,3,6,0xb2d2602f
230000.0,2.0,4,3,3,4,10,0xb2da6131
200064.66,2.0,8,3,3,3,9,0xb2d58b83d
14744.22,1.0,10,2,2,3,7,0xb2d8ea6a
37052.49,1.0,0,2,2,4,8,0xb2d315bad
114052.99,4.0,5,3,4,3,10,0xb2da2d31
204141.93,4.0,87,3,4,1,8,0xb2d96e5a
412514.55,4.0,2,4,4,4,12,0xb2d21abb
48975.87,1.0,15,2,2,3,7,0xb2d16d30d
719.19,1.0,4,1,2,4,7,0xb2d1cb5e
50292.84,2.0,12,2,3,3,8,0xb2d180a0
1100033.92,5.0,1,4,4,4,12,0xb2d57475
320043.58,2.0,3,4,3,4,11,0xb2d9f95d
6.7,1.0,39,1,2,2,5,0xb2d2c451d
812800.96,4.0,21,4,4,2,10,0xb2d6abdcd
4420.26,1.0,15,2,2,3,7,0xb2d6c8ba
1019370.38,2.0,11,4,3,3,10,0xb2d6a227d
190155.08,3.0,22,3,4,2,9,0xb2d8db5e
794388.41,6.0,95,4,4,1,9,0x3b9b2c40
87529.71,3.0,129,3,4,1,8,0xb2d2271b
101708.8,2.0,164,3,3,1,7,0xb2d60936d
8101.78,1.0,0,2,2,4,8,0xb2d6a802
1256.81,1.0,29,1,2,2,5,0xb2d44744
2518.47,1.0,14,1,2,3,6,0xb2d5ea4d
85277.49,1.0,0,3,2,4,9,0xb2d50401
58009.44,2.0,56,3,3,2,8,0xb2d625f7
102804.96,2.0,92,3,3,1,7,0xb2d58911
238045.23,3.0,12,3,4,3,10,0xb2d24584d
19852.89,1.0,0,2,2,4,8,0xb2d6c0c5
2408525.6,3.0,32,4,4,2,10,0xb2d0a0c8d
202196.62,2.0,110,3,3,1,7,0xb2d8690b
2570.4,3.0,0,1,4,4,9,0xb2d8913e
3926.67,1.0,2,2,2,4,8,0xb2d92a5b
0.0,1.0,1,1,2,4,7,0xb2d43b5ed
1600000.0,5.0,0,4,4,4,12,0xb2d979a2
64302.97,4.0,2,3,4,4,11,0xb2d56f41d
95.36,1.0,49,1,2,2,5,0xb2d1f5a7
500752.12,3.0,21,4,4,2,10,0xb2d98013
712010.62,13.0,25,4,4,2,10,0xb2d44903d
2048.15,1.0,92,1,2,1,4,0xb2d2403f
110003.48,2.0,206,3,3,1,7,0xb2d5bfa4d
847031.3,8.0,8,4,4,3,11,0xb2d0735c
193008.08,1.0,11,3,2,3,8,0xb2d9149a
54.01,1.0,157,1,2,1,4,0xb2d62603
1238644.95,4.0,3,4,4,4,12,0xb2d54ea2
150017.8,4.0,39,3,4,2,9,0xb2d1b8b4d
600006.02,2.0,29,4,3,2,9,0xb2da0632
6279.79,1.0,39,2,2,2,6,0xb2d5fe3dd
400041.79,3.0,20,4,4,2,10,0xb2d579be
2545733.53,4.0,6,4,4,3,11,0xb2d228cd
300034.84,1.0,21,3,2,2,7,0xb2d0b8de
69114.41,1.0,1,3,2,4,9,0xb2d24016
51.8,1.0,13,1,2,3,6,0xb2d635a1d
7618.87,1.0,0,2,2,4,8,0xb2d3c286
40001.05,3.0,32,2,4,2,8,0xb2d96328d
2106.85,1.0,110,1,2,1,4,0xb2d5eb6a
40387.27,3.0,0,2,4,4,10,0xb2d4c136
120585.5,1.0,92,3,2,1,6,0xb2d2df2ad
570403.99,6.0,21,4,4,2,10,0xb2d2cad5d
3795.34,1.0,23,2,2,2,6,0xb2d4f7da
205023.1,3.0,6,3,4,3,10,0xb2d40ca1
263585.34,1.0,108,3,2,1,6,0x3b9b347ad
354254.93,1.0,22,4,2,2,8,0xb2d105f6d
13917.78,1.0,0,2,2,4,8,0xb2d91300
518485.18,2.0,3,4,3,4,11,0xb2d91b2a
103.32,1.0,20,1,2,2,5,0xb2d2062c
70006.64,3.0,20,3,4,2,9,0xb2d5f331
17008.97,1.0,0,2,2,4,8,0xb2d68c70
1226.18,1.0,184,1,2,1,4,0xb2d06820d
428184.01,5.0,6,4,4,3,11,0xb2d60e9cd
7830.71,5.0,0,2,4,4,10,0x3b9ae934
200004.59,7.0,31,3,4,2,9,0xb2d17242
273094.78,9.0,18,3,4,2,9,0xb2d3e2bfd
360.26,1.0,9,1,2,3,6,0xb2d4cb7b
262711.03,3.0,20,3,4,2,9,0xb2d558e7
15006911.5,1.0,1,4,2,4,10,0xb2d4c9ead
370016.66,5.0,67,4,4,1,9,0xb2d5f68c
130085.63,3.0,34,3,4,2,9,0xb2d5785b
2614.98,1.0,184,1,2,1,4,0xb2d26813
470010.12,2.0,25,4,3,2,9,0xb2d93851
394002.97,4.0,88,4,4,1,9,0xb2d59619d
1132.26,1.0,1,1,2,4,7,0xb2d18f24
201546.33,2.0,4,3,3,4,10,0xb2d99973
570006.55,3.0,13,4,4,3,11,0xb2d637b0d
7067.45,1.0,92,2,2,1,5,0xb2d2b326
1256513.34,21.0,6,4,4,3,11,0xb2d175a6
96.75,1.0,17,1,2,2,5,0xb2d2802f
20055.58,2.0,32,2,3,2,7,0xb2d589de
20710.78,1.0,11,2,2,3,7,0xb2d6511b
40000.0,2.0,1,2,3,4,9,0xb2da61c1
200000.0,2.0,0,3,3,4,10,0xb2d4d1b8
640108.76,6.0,18,4,4,2,10,0xb2d561a1
25111.48,1.0,103,2,2,1,5,0xb2d34f12
40000000.0,2.0,7,4,3,3,10,0xb2da4cb6
43740.13,1.0,11,2,2,3,7,0xb2d96bbd
788545.48,7.0,0,4,4,4,12,0xb2d4e8f4d
30010.33,2.0,71,2,3,1,6,0xb2d9806c
50598.78,1.0,0,2,2,4,8,0xb2d6a7e4d
1270046.95,5.0,87,4,4,1,9,0xb2d14b15
4500017.46,7.0,0,4,4,4,12,0xb2d4ec38
300464.61,1.0,7,4,2,3,9,0xb2d6d128
2437.77,1.0,184,1,2,1,4,0xb2d2dd32d
152898.47,2.0,95,3,3,1,7,0xb2d57b64d
50001.4,2.0,92,2,3,1,6,0xb2d6557d
260000.0,2.0,3,3,3,4,10,0xb2da657e
30000.0,2.0,4,2,3,4,9,0xb2da51cd
2012817.29,8.0,7,4,4,3,11,0xb2d3cbc5d
163237.26,4.0,0,3,4,4,11,0xb2d0d94fd
9297.31,1.0,92,2,2,1,5,0xb2d21e50d
568385.47,5.0,3,4,4,4,12,0x3b9b343bd
560001.62,3.0,35,4,4,2,10,0xb2d2bc41d
3570.13,1.0,237,2,2,1,5,0xb2d61a7cd
50759.58,2.0,77,2,3,1,6,0xb2d60ca5d
235015.7,4.0,27,3,4,2,9,0xb2d5a34a
9035.02,1.0,184,2,2,1,5,0xb2d3e95d
200032.1,3.0,111,3,4,1,8,0xb2d21e01
170000.0,3.0,1,3,4,4,11,0xb2d64f38d
88.31,1.0,5,1,2,3,6,0xb2d4a9c6
50688.92,1.0,54,2,2,2,6,0xb2d0aa42d
72.23,1.0,32,1,2,2,5,0xb2d98452d
21012.15,1.0,21,2,2,2,6,0xb2d5c0f0
136.83,1.0,0,1,2,4,7,0xb2d5017f
34.92,1.0,213,1,2,1,4,0xb2d3bf5b
1010.56,1.0,184,1,2,1,4,0xb2d2b86c
2815926.01,14.0,6,4,4,3,11,0xb2d40699
2.43,1.0,13,1,2,3,6,0xb2d5e617
90102.55,2.0,70,3,3,1,7,0xb2d10d94
152.8,1.0,28,1,2,2,5,0xb2d9052f
5754.88,1.0,0,2,2,4,8,0xb2d34398
20343.25,2.0,34,2,3,2,7,0xb2d2af79
24.78,1.0,10,1,2,3,6,0xb2d99c05
424478.9,3.0,29,4,4,2,10,0xb2d0756f
100606.0,2.0,119,3,3,1,7,0xb2d634ecd
852926.29,3.0,19,4,4,2,10,0xb2d8c362d
94.03,1.0,10,1,2,3,6,0xb2d94e74
629652.63,11.0,0,4,4,4,12,0xb2d30745
151905.54,3.0,122,3,4,1,8,0xb2d5df98
522685.6,2.0,9,4,3,3,10,0xb2d4ad2cd
276835.05,5.0,0,3,4,4,11,0xb2d0694ed
107.07,1.0,7,1,2,3,6,0xb2d4d3bf
30128.6,3.0,0,2,4,4,10,0xb2d293f0
760000.0,3.0,13,4,4,3,11,0xb2d94e3ad
65.9,1.0,3,1,2,4,7,0xb2d781d8d
820008.68,2.0,196,4,3,1,8,0xb2d7f245d
420000.0,2.0,22,4,3,2,9,0xb2da2132
68.06,1.0,9,1,2,3,6,0xb2d6bddb
50528.51,1.0,184,2,2,1,5,0xb2d2a6b3
400000.64,2.0,20,4,3,2,9,0xb2d68b0a
103058.88,2.0,214,3,3,1,7,0xb2d56432
1200000.0,2.0,29,4,3,2,9,0xb2da0a6a
90066.28,6.0,11,3,4,3,10,0xb2d8da7d
416831.53,5.0,1,4,4,4,12,0xb2d1c496d
474.87,1.0,3,1,2,4,7,0xb2d2d84e
3002.14,1.0,11,2,2,3,7,0xb2d64c49
0.0,2.0,10,1,3,3,7,0xb2d9c6bc
1552.03,1.0,8,1,2,3,6,0xb2d0ffd7
1189.73,1.0,184,1,2,1,4,0xb2d2818e
2488.11,1.0,9,1,2,3,6,0xb2d35333
50328.67,1.0,92,2,2,1,5,0xb2d3a837
4524.83,1.0,92,2,2,1,5,0xb2d50150
260000.88,8.0,1,3,4,4,11,0xb2d36b24
2001.11,1.0,9,1,2,3,6,0xb2d63fb9
1104.47,2.0,165,1,3,1,5,0xb2d51290d
0.0,1.0,0,1,2,4,7,0xb2d77f18
975.18,2.0,0,1,3,4,8,0x3b9b45b0
20000.0,2.0,4,2,3,4,9,0xb2da34df
1613.22,1.0,9,1,2,3,6,0xb2d2f132
149.68,1.0,8,1,2,3,6,0xb2d2761b
207574.47,2.0,193,3,3,1,7,0xb2d58dd5d
2144.15,1.0,24,1,2,2,5,0xb2d23929
2615.45,1.0,10,1,2,3,6,0xb2d6e5cd
44005.8,2.0,6,2,3,3,8,0xb2d54c48
911.78,1.0,0,1,2,4,7,0xb2d4d09e
1363218.15,5.0,14,4,4,3,11,0xb2d38e7a
29000.12,5.0,8,2,4,3,9,0xb2da1250
1800002.53,9.0,1,4,4,4,12,0xb2d6e0d8
20008.22,2.0,73,2,3,1,6,0xb2d8e381d
44924.71,2.0,0,2,3,4,9,0xb2d31588
7832.16,3.0,0,2,4,4,10,0x3b9af220
617.88,9.0,0,1,4,4,9,0xb2d09fd7d
310000.0,3.0,9,4,4,3,11,0xb2d0dd10
1949.17,1.0,0,1,2,4,7,0xb2d92256
320301.07,12.0,0,4,4,4,12,0xb2d60593d
86.43,1.0,6,1,2,3,6,0xb2d42c3f
700238.35,7.0,39,4,4,2,10,0xb2d07eb2
2409.55,1.0,9,1,2,3,6,0xb2d6c8bd
50427.03,2.0,59,2,3,2,7,0xb2d1a26c
12256.39,8.0,0,2,4,4,10,0x3b9af1c4
846776.34,6.0,4,4,4,4,12,0xb2d1e0fdd
128777.46,3.0,129,3,4,1,8,0xb2d16b5ad
170005.91,4.0,14,3,4,3,10,0xb2d9974a
360123.59,3.0,59,4,4,2,10,0xb2d28990d
35294.94,4.0,132,2,4,1,7,0x3b9adc98d
30823.0,1.0,13,2,2,3,7,0xb2d36a66
50997.11,1.0,5,2,2,3,7,0xb2d488a8
599.74,1.0,6,1,2,3,6,0xb2d9497a
1006758.42,2.0,0,4,3,4,11,0xb2d38e9b
10003.88,1.0,15,2,2,3,7,0xb2d6b17cd
170078.07,3.0,63,3,4,2,9,0xb2d57582
130032.7,2.0,216,3,3,1,7,0xb2d596bd
89031.93,2.0,0,3,3,4,10,0xb2d3b24ed
6091.95,1.0,14,2,2,3,7,0xb2d948b2
549048.72,9.0,60,4,4,2,10,0xb2d24a9dd
12191.01,1.0,0,2,2,4,8,0xb2d5d3a4
10800.61,1.0,4,2,2,4,8,0xb2d2c21b
791782.47,5.0,30,4,4,2,10,0xb2d8fef3
150023.93,3.0,6,3,4,3,10,0xb2d91a23
10.98,1.0,10,1,2,3,6,0xb2d2ab3d
17200.28,1.0,14,2,2,3,7,0xb2d6be42
57983.35,3.0,0,3,4,4,11,0xb2d61357d
15000.48,2.0,206,2,3,1,6,0xb2d68ca9
2137.39,1.0,0,1,2,4,7,0xb2d5355a
70016.8,4.0,66,3,4,2,9,0xb2d5f710d
152785.81,2.0,14,3,3,3,9,0xb2d55e77d
1060289.87,8.0,11,4,4,3,11,0xb2d071a3d
1005.04,1.0,34,1,2,2,5,0xb2d106da
441.73,1.0,9,1,2,3,6,0xb2d3c261
50030.53,2.0,1,2,3,4,9,0xb2d9c7b8
26233.54,2.0,28,2,3,2,7,0xb2d4fe34d
130004.75,3.0,45,3,4,2,9,0xb2d6fd3a
1035280.06,8.0,11,4,4,3,11,0xb2d2eb41
1562.35,1.0,140,1,2,1,4,0xb2d4128ad
376444.06,3.0,97,4,4,1,9,0xb2d2ba99d
10598.9,2.0,21,2,3,2,7,0xb2d28424
50072.8,2.0,185,2,3,1,6,0xb2d5e650d
328055.59,4.0,33,4,4,2,10,0xb2d0cf17
3827.76,1.0,184,2,2,1,5,0xb2d392c7d
6528.55,2.0,0,2,3,4,9,0x3b9b46cdd
1867.55,1.0,10,1,2,3,6,0xb2d9ec9b
203527.91,2.0,95,3,3,1,7,0xb2d09ef4
3517.85,1.0,56,2,2,2,6,0xb2d6dfb6
6693.53,2.0,92,2,3,1,6,0xb2d1a47bd
508885.74,6.0,6,4,4,3,11,0xb2d699ffd
4.75,1.0,12,1,2,3,6,0xb2d99556
150014.2,3.0,31,3,4,2,9,0xb2d26105d
712732.42,4.0,0,4,4,4,12,0xb2d6210a
9089.15,2.0,0,2,3,4,9,0xb2d20ac7
807.9,1.0,13,1,2,3,6,0xb2d12375
2158.47,1.0,97,1,2,1,4,0xb2d54ff1
85009.54,2.0,67,3,3,1,7,0xb2d63a39
150004.95,3.0,83,3,4,1,8,0xb2d3f253
32.3,1.0,13,1,2,3,6,0xb2d8febd
60266.46,3.0,27,3,4,2,9,0xb2d6a42b
6013.87,5.0,0,2,4,4,10,0xb2d0a637
5000329.84,2.0,184,4,3,1,8,0xb2d2ddc8
340000.46,2.0,21,4,3,2,9,0xb2d98e28
0.33,1.0,184,1,2,1,4,0xb2d44bf8
600000.0,4.0,1,4,4,4,12,0xb2d785a1
10.56,1.0,81,1,2,1,4,0xb2d8d667
196050.94,2.0,3,3,3,4,10,0xb2d10d49
1893.46,1.0,184,1,2,1,4,0xb2d3984c
701.99,1.0,51,1,2,2,5,0xb2d34fa1
258.01,8.0,42,1,4,2,7,0xb2d5986fd
10116.11,1.0,92,2,2,1,5,0xb2d3452ad
60006.13,2.0,76,3,3,1,7,0xb2d22259
10086.57,1.0,92,2,2,1,5,0xb2d2f225d
164589.92,2.0,101,3,3,1,7,0xb2d12489
358621.55,2.0,1,4,3,4,11,0xb2d339d0d
1800.8,1.0,2,1,2,4,7,0xb2d90e70
14872.56,1.0,18,2,2,2,6,0xb2d987ef
101400.61,3.0,5,3,4,3,10,0xb2d5cc2fd
5355.72,1.0,14,2,2,3,7,0xb2d5d766
77612.2,1.0,10,3,2,3,8,0xb2d3cc86
106085.15,3.0,73,3,4,1,8,0xb2d48e8c
304.47,1.0,3,1,2,4,7,0xb2d27a9f
20000.42,2.0,6,2,3,3,8,0xb2d966b7
421107.38,15.0,32,4,4,2,10,0xb2d5f285
34493.32,1.0,167,2,2,1,5,0xb2d4c096
31120.71,15.0,0,2,4,4,10,0x3b9af1eb
4109.07,1.0,187,2,2,1,5,0xb2d51d00
500048.13,7.0,102,4,4,1,9,0xb2d1a54e
1025038.43,7.0,2,4,4,4,12,0xb2d3ab9f
250888.15,2.0,54,3,3,2,8,0xb2d9c92c
400018.63,2.0,13,4,3,3,10,0xb2d9a1a8
200008.44,2.0,76,3,3,1,7,0xb2d8db4dd
24702.51,1.0,12,2,2,3,7,0xb2d6f082
692.66,1.0,3,1,2,4,7,0xb2d3152a
175763.72,1.0,9,3,2,3,8,0xb2d2ae3fd
181023.43,3.0,0,3,4,4,11,0xb2d6967cd
28.16,1.0,75,1,2,1,4,0xb2d5bfa0
200032.6,2.0,25,3,3,2,8,0xb2d0eda4d
8330.29,1.0,1,2,2,4,8,0xb2d2b5bd
